id,case_number,date,block,iucr_code,primary_type,description,location_desc,arrest,domestic,beat_num,district_code,ward_no,community_code,fbi_code,x_coordinate,y_coordinate,year,date_of_update,latitude,longitude,location,Year,Month,DayOfWeek
10001741,HP386119,2017-10-31 07:56:00,72XX S DIVISION ST,910,VANDALISM,CRIMINAL DAMAGE,GROCERY FOOD STORE,False,False,612,20,26.0,43.0,18,1169474.0,1883257.0,2017,2017-11-07 07:56:00,41.78394377,-87.66660647,"(41.78394377, -87.66660647)",2017,10,Tuesday
10001742,PS551740,2022-10-07 09:00:00,75XX N DIVISION ST,1240,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,411,4,20.0,31.0,20,1164501.0,1853127.0,2022,2022-10-20 09:00:00,41.97234644,-87.62674874,"(41.97234644, -87.62674874)",2022,10,Friday
10001743,ER737583,2019-04-26 19:57:00,80XX N MADISON ST,486,BATTERY,DOMESTIC BATTERY AGGRAVATED,RESTAURANT,False,True,1811,16,33.0,41.0,14,1182222.0,1886848.0,2019,2019-05-13 19:57:00,41.746815,-87.7698501,"(41.746815, -87.7698501)",2019,4,Friday
10001744,DA212108,2023-03-18 19:31:00,54XX E BROADWAY,740,THEFT,THEFT OVER $500,HOSPITAL BUILDING/GROUNDS,False,True,112,8,33.0,1.0,26,1158249.0,1922616.0,2023,2023-03-25 19:31:00,41.89030922,-87.55615775,"(41.89030922, -87.55615775)",2023,3,Saturday
10001745,SG344102,2020-06-13 16:39:00,90XX E HALSTED ST,610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,122,10,11.0,12.0,05,1192907.0,1888907.0,2020,2020-06-21 16:39:00,41.77479861,-87.65938654,"(41.77479861, -87.65938654)",2020,6,Saturday
10001746,BO982273,2018-01-26 04:20:00,63XX S CLARK ST,486,BATTERY,DOMESTIC BATTERY AGGRAVATED,APARTMENT,False,True,113,7,46.0,5.0,04B,1163544.0,1918467.0,2018,2018-02-16 04:20:00,41.96296135,-87.64378624,"(41.96296135, -87.64378624)",2018,1,Friday
10001747,QN946145,2021-03-08 22:48:00,42XX N PULASKI RD,750,THEFT,THEFT $500 AND UNDER,RESTAURANT,True,False,412,5,9.0,65.0,20,1193922.0,1852442.0,2021,2021-03-27 22:48:00,41.71265956,-87.73265023,"(41.71265956, -87.73265023)",2021,3,Monday
10001748,UJ390509,2023-03-16 12:34:00,38XX W DIVISION ST,1240,NARCOTICS,POSS: HEROIN(WHITE),GROCERY FOOD STORE,True,False,221,17,40.0,31.0,26,1175655.0,1865696.0,2023,2023-03-29 12:34:00,41.88361055,-87.75367285,"(41.88361055, -87.75367285)",2023,3,Thursday
10001749,AE263144,2017-05-18 06:54:00,78XX S HALSTED ST,460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,1411,11,25.0,51.0,04B,1160547.0,1855812.0,2017,2017-05-22 06:54:00,41.87401244,-87.57368097,"(41.87401244, -87.57368097)",2017,5,Thursday
10001750,VK137065,2020-10-07 21:40:00,37XX E CLARK ST,620,BURGLARY,UNLAWFUL ENTRY,UNKNOWN,False,False,121,2,25.0,74.0,17,1176994.0,1898485.0,2020,2020-11-01 21:40:00,41.85459658,-87.64548718,UNKNOWN,2020,10,Wednesday
10001751,DM123718,2023-08-26 15:31:00,58XX N CHICAGO AVE,510,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,False,True,211,2,35.0,65.0,13,1160141.0,1880990.0,2023,2023-09-02 15:31:00,41.98091697,-87.73387699,"(41.98091697, -87.73387699)",2023,8,Saturday
10001752,QI970676,2023-10-07 11:41:00,96XX E BROADWAY,486,BATTERY,DOMESTIC BATTERY AGGRAVATED,UNKNOWN,True,True,1121,1,20.0,11.0,03,1156434.0,1916144.0,2023,2023-11-01 11:41:00,41.77258025,-87.75886017,"(41.77258025, -87.75886017)",2023,10,Saturday
10001753,QY703014,2022-08-10 17:47:00,40XX N CICERO AVE,510,ASSAULT,AGGRAVATED: HANDGUN,CTA TRAIN,False,False,212,8,1.0,43.0,02,1159514.0,1889473.0,2022,2022-08-26 17:47:00,41.92658777,-87.79687738,"(41.92658777, -87.79687738)",2022,8,Wednesday
10001754,HX987227,2018-01-26 12:52:00,57XX E NORTH AVE,1110,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,COMMERCIAL / BUSINESS OFFICE,True,True,112,3,11.0,77.0,13,1176807.0,1883987.0,2018,2018-01-28 12:52:00,41.73783909,-87.50698005,"(41.73783909, -87.50698005)",2018,1,Friday
10001755,GK523631,2022-05-26 17:44:00,90XX S ASHLAND AVE,1310,NARCOTICS,POSS: COCAINE,BAR OR TAVERN,True,False,712,17,3.0,9.0,14,1189201.0,1906437.0,2022,2022-06-12 17:44:00,41.83088504,-87.51103362,"(41.83088504, -87.51103362)",2022,5,Thursday
10001756,FH035664,2019-11-04 21:46:00,22XX N CICERO AVE,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,COMMERCIAL / BUSINESS OFFICE,False,False,511,25,29.0,63.0,18,1179569.0,1907226.0,2019,2019-11-14 21:46:00,41.84061179,-87.54051927,"(41.73709453, -87.54051927)",2019,11,Monday
10001757,IK044070,2021-12-04 13:33:00,72XX N COTTAGE GROVE AVE,610,BURGLARY,FORCIBLE ENTRY,SIDEWALK,True,False,2211,14,6.0,55.0,09,1183760.0,1855649.0,2021,2021-12-10 13:33:00,41.75673506,-87.57211634,"(41.75673506, -87.57211634)",2021,12,Saturday
10001758,QM544377,2019-07-13 12:01:00,28XX N PULASKI RD,460,BATTERY,SIMPLE,CONVENIENCE STORE,False,False,712,1,29.0,21.0,26,1198086.0,1878554.0,2019,2019-08-11 12:01:00,41.80608922,-87.59314455,"(41.80608922, -87.59314455)",2019,7,Saturday
10001759,PP298038,2022-10-04 06:54:00,79XX W GRAND AVE,620,BURGLARY,UNLAWFUL ENTRY,HOSPITAL BUILDING/GROUNDS,True,False,212,25,32.0,53.0,17,1157973.0,1916762.0,2022,2022-10-22 06:54:00,41.73338629,-87.50744232,"(41.73338629, -87.50744232)",2022,10,Tuesday
10001760,QT754390,2019-10-09 15:12:00,45XX W PULASKI RD,730,THEFT,SHOPLIFTING,GROCERY FOOD STORE,False,False,1611,11,34.0,51.0,11,1163795.0,1855938.0,2019,2019-10-14 15:12:00,41.69905998,-87.54476056,"(41.69905998, -87.54476056)",2019,10,Wednesday
10001761,YR938391,2015-02-01 07:37:00,27XX W MADISON ST,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RETAIL STORE,True,False,611,5,2.0,20.0,03,1188413.0,1903888.0,2015,2015-02-14 07:37:00,41.98768844,-87.6799923,"(41.98768844, -87.6799923)",2015,2,Sunday
10001762,PO626609,2016-07-19 12:54:00,2XX E STATE ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,621,11,3.0,8.0,12,1186633.0,1901410.0,2016,2016-07-21 12:54:00,41.91398643,-87.51542005,"(41.91398643, -87.51542005)",2016,7,Tuesday
10001763,OY999651,2019-07-07 23:52:00,76XX N FULLERTON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,True,1711,6,35.0,24.0,20,1195598.0,1921087.0,2019,2019-07-09 23:52:00,41.87436678,-87.61821025,"(41.87436678, -87.61821025)",2019,7,Sunday
10001764,TW133504,2023-09-03 12:37:00,44XX W DIVISION ST,460,BATTERY,SIMPLE,UNKNOWN,True,False,521,10,30.0,37.0,08A,1173283.0,1909773.0,2023,2023-09-10 12:37:00,41.73251182,-87.51721375,UNKNOWN,2023,9,Sunday
10001765,SS992156,2023-09-02 19:04:00,20XX W FULLERTON AVE,750,THEFT,THEFT $500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,212,19,11.0,49.0,01A,1172623.0,1923675.0,2023,2023-09-18 19:04:00,41.87850564,-87.7317437,"(41.87850564, -87.7317437)",2023,9,Saturday
10001766,VJ833787,2019-05-23 12:37:00,51XX E WESTERN AVE,910,VANDALISM,CRIMINAL DAMAGE,HOSPITAL BUILDING/GROUNDS,False,False,412,19,35.0,35.0,20,1161316.0,1894595.0,2019,2019-06-22 12:37:00,41.77875135,-87.70900235,"(41.77875135, -87.70900235)",2019,5,Thursday
10001767,UM984563,2020-12-08 06:59:00,12XX W BROADWAY,610,BURGLARY,FORCIBLE ENTRY,CTA TRAIN,False,False,311,3,13.0,3.0,18,1193634.0,1882216.0,2020,2020-12-22 06:59:00,41.9470037,-87.5650405,"(41.9470037, -87.5650405)",2020,12,Tuesday
10001768,KD013716,2017-07-18 11:37:00,37XX E STATE ST,740,THEFT,THEFT OVER $500,CTA TRAIN,False,False,2511,4,41.0,74.0,06,1174272.0,1883533.0,2017,2017-08-01 11:37:00,41.79326381,-87.77388795,"(41.79326381, -87.77388795)",2017,7,Tuesday
10001769,BM644134,2017-05-29 09:51:00,97XX S STATE ST,740,THEFT,THEFT OVER $500,RETAIL STORE,True,False,412,14,14.0,63.0,03,1171020.0,1890009.0,2017,2017-06-04 09:51:00,41.84498208,-87.70862548,"(41.84498208, -87.70862548)",2017,5,Monday
10001770,XO902365,2022-07-29 19:47:00,56XX W CHICAGO AVE,730,THEFT,SHOPLIFTING,GAS STATION,True,False,711,9,44.0,46.0,01A,1184291.0,1878095.0,2022,2022-08-23 19:47:00,41.77270461,-87.651374465,"(41.77270461, -87.79182333)",2022,7,Friday
10001771,SZ949042,2023-11-28 13:43:00,37XX S MICHIGAN AVE,1240,NARCOTICS,POSS: HEROIN(WHITE),CTA TRAIN,False,False,712,17,42.0,58.0,06,1175379.0,1925238.0,2023,2023-12-18 13:43:00,41.73065841,-87.78313751,"(41.73065841, -87.78313751)",2023,11,Tuesday
10001772,KK568441,2023-12-19 15:24:00,47XX N WESTERN AVE,850,DECEPTIVE PRACTICE,FRAUD,PARKING LOT / GARAGE(NON.RESID.),True,False,1411,4,6.0,56.0,11,1175372.0,1928385.0,2023,2023-12-24 15:24:00,41.76956846,-87.651374465,"(41.76956846, -87.59105946)",2023,12,Tuesday
10001773,SH946323,2015-03-27 19:23:00,1XX S CLARK ST,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,CTA BUS,False,False,2411,20,25.0,31.0,11,1177353.0,1905604.0,2015,2015-03-28 19:23:00,41.74825345,-87.71160281,"(41.74825345, -87.71160281)",2015,3,Friday
10001774,IU794340,2016-11-28 23:15:00,18XX N NORTH AVE,1310,NARCOTICS,POSS: COCAINE,RESIDENCE,True,False,111,6,40.0,48.0,06,1169228.0,1853188.0,2016,2016-12-17 23:15:00,41.94512501,-87.65501523,UNKNOWN,2016,11,Monday
10001775,EF058349,2018-10-31 17:05:00,47XX N CHICAGO AVE,750,THEFT,THEFT $500 AND UNDER,SIDEWALK,False,False,2411,25,31.0,24.0,16,1188979.0,1890235.0,2018,2018-11-13 17:05:00,41.76292242,-87.71867915,"(41.76292242, -87.71867915)",2018,10,Wednesday
10001776,YX851105,2015-08-12 07:43:00,96XX W DIVISION ST,320,ROBBERY,STRONGARM - NO WEAPON,RESTAURANT,True,False,321,12,38.0,24.0,26,1189577.0,1871092.0,2015,2015-08-31 07:43:00,41.89717323,-87.71859579,"(41.89717323, -87.71859579)",2015,8,Wednesday
10001777,CY904139,2022-09-21 17:18:00,82XX N DIVISION ST,730,THEFT,SHOPLIFTING,CTA BUS,False,False,1411,6,5.0,15.0,15,1153853.0,1863990.0,2022,2022-09-29 17:18:00,41.91079405,-87.56602924,"(41.91079405, -87.56602924)",2022,9,Wednesday
10001778,ST967808,2015-08-31 19:27:00,21XX N CLARK ST,750,THEFT,THEFT $500 AND UNDER,CTA BUS,False,False,2211,20,50.0,48.0,17,1194243.0,1917365.0,2015,2015-09-12 19:27:00,41.83774873,-87.74394195,"(41.83774873, -87.74394195)",2015,8,Monday
10001779,VA790768,2020-06-26 07:58:00,27XX N PULASKI RD,1200,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,True,False,121,17,12.0,64.0,16,1170891.0,1857802.0,2020,2020-07-19 07:58:00,41.71377829,-87.56427018,"(41.71377829, -87.56427018)",2020,6,Friday
10001780,HW565050,2021-08-30 09:03:00,10XX S STATE ST,486,BATTERY,DOMESTIC BATTERY AGGRAVATED,CTA BUS,True,True,2211,8,6.0,30.0,13,1190821.0,1892330.0,2021,2021-09-15 09:03:00,41.86035193,-87.64415544,"(41.86035193, -87.64415544)",2021,8,Monday
10001781,NQ815296,2023-10-12 13:23:00,84XX E CLARK ST,850,DECEPTIVE PRACTICE,FRAUD,RESTAURANT,False,False,412,20,40.0,9.0,19,1156126.0,1907203.0,2023,2023-10-20 13:23:00,41.78250523,-87.77956922,"(41.78250523, -87.77956922)",2023,10,Thursday
10001782,RK076834,2020-11-22 16:09:00,96XX W BROADWAY,730,THEFT,SHOPLIFTING,CONVENIENCE STORE,False,False,111,4,29.0,13.0,19,1154009.0,1898145.0,2020,2020-12-13 16:09:00,41.77203331,-87.70246903,"(41.77203331, -87.70246903)",2020,11,Sunday
10001783,KT246888,2019-02-18 09:17:00,62XX E BROADWAY,312,ROBBERY,ARMED: HANDGUN,RESIDENCE,False,False,111,18,6.0,15.0,17,1155709.0,1890235.0,2019,2019-03-06 09:17:00,41.7255133,-87.67186345,"(41.7255133, -87.67186345)",2019,2,Monday
10001784,ZE889123,2016-04-20 17:24:00,35XX E COTTAGE GROVE AVE,320,ROBBERY,STRONGARM - NO WEAPON,RETAIL STORE,False,False,112,20,12.0,31.0,19,1180838.0,1859167.0,2016,2016-04-30 17:24:00,41.70956025,-87.55916727,"(41.70956025, -87.55916727)",2016,4,Wednesday
10001785,BS459122,2020-12-25 18:35:00,31XX S CICERO AVE,850,DECEPTIVE PRACTICE,FRAUD,GROCERY FOOD STORE,False,False,511,6,47.0,35.0,04A,1168065.0,1924921.0,2020,2021-01-01 18:35:00,41.959479,-87.55240724,"(41.959479, -87.55240724)",2020,12,Friday
10001786,IH377812,2020-04-23 15:10:00,95XX W DIVISION ST,312,ROBBERY,ARMED: HANDGUN,RESTAURANT,False,False,2011,2,20.0,30.0,04A,1163649.0,1887230.0,2020,2020-05-18 15:10:00,41.84061179,-87.63536977,"(41.84061179, -87.63536977)",2020,4,Thursday
10001787,CE510168,2019-09-08 13:38:00,13XX W COTTAGE GROVE AVE,650,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,511,10,10.0,44.0,03,1181291.0,1894265.0,2019,2019-09-27 13:38:00,41.86456153,-87.79836658,"(41.86456153, -87.79836658)",2019,9,Sunday
10001788,BQ920855,2021-02-10 20:04:00,96XX N BROADWAY,486,BATTERY,DOMESTIC BATTERY AGGRAVATED,RETAIL STORE,False,True,621,4,16.0,56.0,10,1197287.0,1852565.0,2021,2021-03-01 20:04:00,41.89707613,-87.62221145,"(41.89707613, -87.62221145)",2021,2,Wednesday
10001789,GV304636,2017-07-31 14:52:00,16XX S HALSTED ST,610,BURGLARY,FORCIBLE ENTRY,CTA BUS,False,False,521,25,1.0,24.0,04A,1181531.0,1902609.0,2017,2017-08-28 14:52:00,41.9082831,-87.77217558,"(41.9082831, -87.77217558)",2017,7,Monday
10001790,GV982202,2017-06-07 03:16:00,42XX S MADISON ST,460,BATTERY,SIMPLE,UNKNOWN,False,False,1022,20,48.0,58.0,08A,1189555.0,1880839.0,2017,2017-06-22 03:16:00,41.90783648,-87.74075685,"(41.90783648, -87.74075685)",2017,6,Wednesday
10001791,TH338644,2017-10-10 19:53:00,85XX N FULLERTON AVE,910,VANDALISM,CRIMINAL DAMAGE,"SCHOOL, PUBLIC, BUILDING",False,True,211,4,9.0,68.0,14,1179383.0,1860736.0,2017,2017-10-12 19:53:00,41.69116891,-87.77306877,"(41.69116891, -87.77306877)",2017,10,Tuesday
10001792,UX559011,2017-09-07 21:22:00,79XX W BROADWAY,610,BURGLARY,FORCIBLE ENTRY,HOSPITAL BUILDING/GROUNDS,False,False,311,9,28.0,22.0,02,1196207.0,1880960.0,2017,2017-10-01 21:22:00,41.9027,-87.66254049,"(41.9027, -87.66254049)",2017,9,Thursday
10001793,JL802097,2015-08-25 12:32:00,96XX W GRAND AVE,320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,False,111,14,22.0,56.0,11,1174984.0,1875111.0,2015,2015-09-14 12:32:00,41.84061179,-87.59890185,"(41.8006846, -87.59890185)",2015,8,Tuesday
10001794,MS426242,2018-01-12 09:06:00,39XX N CHICAGO AVE,486,BATTERY,DOMESTIC BATTERY AGGRAVATED,CTA BUS,True,True,411,4,30.0,18.0,04B,1159371.0,1891424.0,2018,2018-01-17 09:06:00,41.78016785,-87.72327166,"(41.78016785, -87.72327166)",2018,1,Friday
10001795,CH402482,2020-07-30 16:54:00,16XX E CLARK ST,460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,321,12,14.0,47.0,09,1181770.0,1899469.0,2020,2020-08-18 16:54:00,41.7640552,-87.70448552,"(41.7640552, -87.70448552)",2020,7,Thursday
10001796,FI220376,2018-05-14 19:23:00,3XX N DIVISION ST,910,VANDALISM,CRIMINAL DAMAGE,OTHER,True,False,2211,2,37.0,49.0,10,1184145.0,1858073.0,2018,2018-06-07 19:23:00,41.78958742,-87.654266,"(41.78958742, -87.654266)",2018,5,Monday
10001797,RD285064,2015-09-10 17:22:00,47XX E FULLERTON AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,True,True,811,14,36.0,31.0,10,1199951.0,1864580.0,2015,2015-10-08 17:22:00,41.84775382,-87.71706501,"(41.84775382, -87.71706501)",2015,9,Thursday
10001798,KW334170,2015-06-18 18:53:00,26XX E WESTERN AVE,460,BATTERY,SIMPLE,RETAIL STORE,False,False,112,24,19.0,50.0,12,1151029.0,1883838.0,2015,2015-07-13 18:53:00,41.78191181,-87.6261167,"(41.78191181, -87.6261167)",2015,6,Thursday
10001799,TU575865,2015-10-30 18:43:00,4XX N GRAND AVE,486,BATTERY,DOMESTIC BATTERY AGGRAVATED,APARTMENT,False,True,221,2,36.0,16.0,16,1174454.0,1865293.0,2015,2015-11-02 18:43:00,41.98955324,-87.7349305,"(41.98955324, -87.7349305)",2015,10,Friday
10001800,JF529554,2017-03-14 22:27:00,14XX E STATE ST,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,RETAIL STORE,True,False,511,2,39.0,70.0,02,1189424.0,1898509.0,2017,2017-03-25 22:27:00,41.88914992,-87.65288594,UNKNOWN,2017,3,Tuesday
10001801,RY801236,2018-10-09 19:42:00,93XX S NORTH AVE,910,VANDALISM,CRIMINAL DAMAGE,STREET,False,False,2011,12,34.0,37.0,04A,1161231.0,1862991.0,2018,2018-11-08 19:42:00,41.70058223,-87.74525272,"(41.70058223, -87.74525272)",2018,10,Tuesday
10001802,BX632196,2016-01-11 12:24:00,12XX N STATE ST,740,THEFT,THEFT OVER $500,BAR OR TAVERN,False,False,712,15,9.0,38.0,03,1162859.0,1911387.0,2016,2016-02-06 12:24:00,41.91865451,-87.79906988,"(41.91865451, -87.79906988)",2016,1,Monday
10001803,QA879119,2020-06-23 19:59:00,25XX E HALSTED ST,750,THEFT,THEFT $500 AND UNDER,PARKING LOT / GARAGE(NON.RESID.),False,False,1211,1,24.0,30.0,08A,1174984.0,1865832.0,2020,2020-06-26 19:59:00,41.79321927,-87.73280227,"(41.79321927, -87.73280227)",2020,6,Tuesday
10001804,CS268947,2019-02-26 23:30:00,63XX E ASHLAND AVE,750,THEFT,THEFT $500 AND UNDER,RESIDENCE,True,False,221,17,19.0,39.0,05,1154673.0,1927825.0,2019,2019-03-16 23:30:00,41.78319235,-87.7138885,"(41.78319235, -87.7138885)",2019,2,Tuesday
10001805,AM828650,2020-08-25 18:57:00,40XX E CHICAGO AVE,1240,NARCOTICS,POSS: HEROIN(WHITE),BAR OR TAVERN,True,False,312,22,42.0,10.0,03,1172571.0,1897555.0,2020,2020-09-13 18:57:00,41.84933288,-87.5564771,"(41.84933288, -87.5564771)",2020,8,Tuesday
10001806,CA938796,2021-11-24 14:42:00,73XX N CICERO AVE,320,ROBBERY,STRONGARM - NO WEAPON,COMMERCIAL / BUSINESS OFFICE,False,False,1011,9,20.0,40.0,09,1162874.0,1884682.0,2021,2021-12-02 14:42:00,41.77836415,-87.72173333,"(41.77836415, -87.72173333)",2021,11,Wednesday
10001807,LF451889,2019-04-23 03:42:00,74XX E CHICAGO AVE,560,ASSAULT,SIMPLE,ALLEY,False,True,611,6,15.0,19.0,08A,1185515.0,1863812.0,2019,2019-05-11 03:42:00,41.76391978,-87.62430109,"(41.76391978, -87.62430109)",2019,4,Tuesday
10001808,SG534087,2017-07-01 14:28:00,9XX W MADISON ST,560,ASSAULT,SIMPLE,PARK PROPERTY,False,False,912,11,44.0,36.0,01A,1161590.0,1901306.0,2017,2017-07-10 14:28:00,41.97157479,-87.57209582,"(41.97157479, -87.57209582)",2017,7,Saturday
10001809,IY573378,2023-10-13 16:16:00,87XX S BROADWAY,460,BATTERY,SIMPLE,APARTMENT,True,True,1121,3,50.0,28.0,05,1174984.0,1917266.0,2023,2023-10-18 16:16:00,41.95047618,-87.70879725,"(41.95047618, -87.70879725)",2023,10,Friday
10001810,TS218089,2015-02-25 18:38:00,76XX W MADISON ST,320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,False,True,2511,6,2.0,60.0,16,1181472.0,1887043.0,2015,2015-03-06 18:38:00,41.87399275,-87.78881113,"(41.87399275, -87.78881113)",2015,2,Wednesday
10001811,RJ680892,2018-08-05 14:03:00,72XX E ASHLAND AVE,1240,NARCOTICS,POSS: HEROIN(WHITE),GROCERY FOOD STORE,True,False,1121,20,34.0,56.0,06,1171273.0,1864231.0,2018,2018-08-27 14:03:00,41.85048862,-87.76452575,"(41.85048862, -87.76452575)",2018,8,Sunday
10001812,LC952107,2015-11-26 13:50:00,53XX W CHICAGO AVE,750,THEFT,THEFT $500 AND UNDER,RETAIL STORE,False,False,412,17,35.0,63.0,11,1184884.0,1899184.0,2015,2015-12-21 13:50:00,41.8578488,-87.70388526,"(41.8578488, -87.70388526)",2015,11,Thursday
10001813,EN496905,2020-03-06 07:14:00,22XX E STATE ST,486,BATTERY,DOMESTIC BATTERY AGGRAVATED,CTA BUS,True,True,1221,24,41.0,46.0,04B,1164613.0,1855257.0,2020,2020-04-02 07:14:00,41.72189734,-87.63589605,"(41.72189734, -87.63589605)",2020,3,Friday
10001814,LD944986,2019-09-27 08:36:00,24XX W ASHLAND AVE,460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,True,False,911,5,23.0,73.0,06,1178270.0,1918516.0,2019,2019-10-03 08:36:00,41.72563345,-87.79833698,"(41.72563345, -87.79833698)",2019,9,Friday
10001815,DH460509,2023-11-04 20:57:00,36XX W FULLERTON AVE,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,VEHICLE NON-COMMERCIAL,True,False,511,18,50.0,67.0,02,1175815.0,1890235.0,2023,2023-11-06 20:57:00,41.93614331,-87.63089949,"(41.93614331, -87.63089949)",2023,11,Saturday
10001816,IE769209,2016-11-13 18:33:00,61XX N HALSTED ST,750,THEFT,THEFT $500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,511,19,36.0,22.0,13,1174984.0,1925311.0,2016,2016-12-13 18:33:00,41.94953749,-87.65353723,"(41.94953749, -87.65353723)",2016,11,Sunday
10001817,EX187689,2015-05-25 03:11:00,8XX S CLARK ST,1240,NARCOTICS,POSS: HEROIN(WHITE),RETAIL STORE,True,False,312,11,50.0,34.0,16,1193131.0,1918320.0,2015,2015-06-18 03:11:00,41.84447751,-87.76764178,"(41.84447751, -87.76764178)",2015,5,Monday
10001818,EU391332,2021-02-08 20:25:00,70XX S COTTAGE GROVE AVE,312,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,False,False,2411,12,36.0,13.0,08A,1164943.0,1902438.0,2021,2021-02-25 20:25:00,41.85548984,-87.58964271,"(41.85548984, -87.58964271)",2021,2,Monday
10001819,RB370936,2019-07-27 14:05:00,71XX N WESTERN AVE,740,THEFT,THEFT OVER $500,CTA TRAIN,True,False,112,5,18.0,45.0,04A,1190023.0,1871638.0,2019,2019-08-26 14:05:00,41.70133902,-87.76984373,"(41.70133902, -87.76984373)",2019,7,Saturday
10001820,DO319129,2015-10-12 20:04:00,68XX W BROADWAY,560,ASSAULT,SIMPLE,PARKING LOT / GARAGE(NON.RESID.),True,False,621,2,38.0,17.0,12,1164854.0,1903152.0,2015,2015-11-07 20:04:00,41.79718931,-87.52905722,"(41.79718931, -87.52905722)",2015,10,Monday
10001821,GY006789,2018-06-18 11:09:00,90XX S HALSTED ST,460,BATTERY,SIMPLE,RETAIL STORE,False,False,711,7,29.0,37.0,08B,1174984.0,1888150.0,2018,2018-06-19 11:09:00,41.86302949,-87.77714824,"(41.86302949, -87.77714824)",2018,6,Monday
10001822,KW008973,2016-12-09 15:54:00,41XX W WESTERN AVE,650,MOTOR VEHICLE THEFT,AUTOMOBILE,SIDEWALK,False,True,312,8,47.0,34.0,04B,1183398.0,1860696.0,2016,2017-01-02 15:54:00,41.89023235,-87.7108045,"(41.89023235, -87.7108045)",2016,12,Friday
10001823,PI432643,2019-06-05 10:30:00,79XX W CLARK ST,1240,NARCOTICS,POSS: HEROIN(WHITE),RESTAURANT,False,True,311,18,3.0,12.0,17,1197434.0,1878535.0,2019,2019-06-08 10:30:00,41.7522046,-87.69383966,"(41.7522046, -87.69383966)",2019,6,Wednesday
10001824,RD300519,2023-10-19 19:17:00,87XX E BROADWAY,312,ROBBERY,ARMED: HANDGUN,UNKNOWN,False,False,712,1,14.0,22.0,04B,1187145.0,1865968.0,2023,2023-11-18 19:17:00,41.81696796,-87.58950515,"(41.81696796, -87.58950515)",2023,10,Thursday
10001825,CO409369,2018-04-14 14:03:00,59XX S CLARK ST,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,False,False,1811,22,43.0,11.0,09,1178832.0,1852653.0,2018,2018-04-25 14:03:00,41.7960276,-87.61416667,"(41.7960276, -87.61416667)",2018,4,Saturday
10001826,XJ693790,2018-05-06 09:46:00,13XX E MADISON ST,486,BATTERY,DOMESTIC BATTERY AGGRAVATED,SIDEWALK,False,True,812,2,43.0,72.0,26,1189553.0,1861592.0,2018,2018-05-11 09:46:00,41.6907739,-87.74263897,"(41.6907739, -87.74263897)",2018,5,Sunday
10001827,PV633858,2022-03-30 15:00:00,91XX N FULLERTON AVE,5003,PUBLIC PEACE VIOLATION,DISORDERLY CONDUCT,RETAIL STORE,True,False,611,5,36.0,6.0,26,1193820.0,1871401.0,2022,2022-04-06 15:00:00,41.85118852,-87.68092644,"(41.85118852, -87.68092644)",2022,3,Wednesday
10001828,UV078326,2016-12-09 08:13:00,20XX N PULASKI RD,1310,NARCOTICS,POSS: COCAINE,PARK PROPERTY,True,False,511,9,23.0,6.0,04A,1161182.0,1865906.0,2016,2016-12-27 08:13:00,41.86965355,-87.52191857,"(41.86965355, -87.52191857)",2016,12,Friday
10001829,YJ640459,2017-07-18 17:55:00,36XX E CLARK ST,750,THEFT,THEFT $500 AND UNDER,VEHICLE NON-COMMERCIAL,True,False,111,1,49.0,50.0,16,1156556.0,1877456.0,2017,2017-07-27 17:55:00,41.81572719,-87.76614474,"(41.81572719, -87.76614474)",2017,7,Tuesday
10001830,DX674034,2018-12-05 07:01:00,96XX W HALSTED ST,1110,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER,False,False,1011,1,29.0,45.0,16,1186897.0,1890501.0,2018,2018-12-27 07:01:00,41.97758048,-87.72172698,"(41.97758048, -87.72172698)",2018,12,Wednesday
